drone_id,x,y,z,time
Drone_5310,63.24,98.95,7.12,42
Drone_5310,94.47,75.54,7.7,43
Drone_5310,7.94,26.13,5.23,44
Drone_5310,44.46,51.33,20.0,45
Drone_5310,79.69,43.12,17.53,46
Drone_5311,19.03,58.63,18.9,49
Drone_5311,81.43,69.89,18.36,50
Drone_5311,86.91,2.14,13.61,51
Drone_5311,60.53,7.33,14.27,52
Drone_5311,75.29,92.27,15.44,53
Drone_5312,80.18,5.94,15.75,23
Drone_5312,40.97,43.43,12.89,24
Drone_5312,59.89,16.7,8.58,25
Drone_5312,85.53,58.67,5.81,26
Drone_5312,62.33,68.68,13.51,27
Drone_5313,52.78,94.87,17.85,80
Drone_5313,75.99,83.2,8.35,81
Drone_5313,84.66,35.02,9.27,82
Drone_5313,99.7,68.07,0.46,83
Drone_5313,83.97,32.33,9.22,84
Drone_5314,65.49,88.03,11.43,17
Drone_5314,94.4,94.82,9.62,18
Drone_5314,77.94,5.36,11.18,19
Drone_5314,20.56,87.55,1.9,20
Drone_5314,9.69,10.27,9.36,21
Drone_5315,92.51,72.46,19.18,67
Drone_5315,73.96,73.33,11.41,68
Drone_5315,91.87,48.48,2.35,69
Drone_5315,53.17,53.48,7.12,70
Drone_5315,28.81,21.79,7.91,71
Drone_5316,15.67,94.74,4.14,0
Drone_5316,99.09,12.14,15.25,1
Drone_5316,40.85,62.33,4.13,2
Drone_5316,20.69,54.39,6.31,3
Drone_5316,49.82,58.02,9.06,4
Drone_5317,49.38,44.66,13.31,32
Drone_5317,36.04,80.88,0.7,33
Drone_5317,1.21,18.39,19.19,34
Drone_5317,49.99,76.51,18.87,35
Drone_5317,83.18,69.44,3.32,36
Drone_5318,37.99,48.85,16.46,22
Drone_5318,32.0,97.8,12.57,23
Drone_5318,17.87,68.71,9.44,24
Drone_5318,26.17,36.78,10.39,25
Drone_5318,0.98,46.87,9.7,26
Drone_5319,19.68,40.18,18.86,45
Drone_5319,11.34,65.69,11.21,46
Drone_5319,37.16,52.88,7.97,47
Drone_5319,64.5,77.51,5.08,48
Drone_5319,16.28,63.53,10.23,49
Drone_5320,29.55,47.07,10.89,11
Drone_5320,98.17,53.38,8.89,12
Drone_5320,3.14,3.21,3.41,13
Drone_5320,1.28,30.08,10.81,14
Drone_5320,57.46,19.7,11.9,15
Drone_5321,13.93,96.33,9.47,67
Drone_5321,91.97,94.38,8.67,68
Drone_5321,23.65,95.82,13.26,69
Drone_5321,79.62,96.99,4.36,70
Drone_5321,31.04,74.6,14.6,71
Drone_5322,67.55,13.42,3.69,16
Drone_5322,86.67,47.29,18.2,17
Drone_5322,13.45,94.01,3.24,18
Drone_5322,20.59,79.31,1.15,19
Drone_5322,34.78,28.31,19.84,20
Drone_5323,51.1,38.42,16.95,100
Drone_5323,19.39,97.27,0.53,101
Drone_5323,76.16,26.12,9.29,102
Drone_5323,28.1,83.32,1.1,103
Drone_5323,18.27,67.98,1.2,104
Drone_5324,45.75,48.9,1.52,55
Drone_5324,46.28,51.62,19.09,56
Drone_5324,66.24,26.88,5.85,57
Drone_5324,86.57,93.89,17.89,58
Drone_5324,53.63,99.75,16.66,59
Drone_5325,90.93,13.82,12.7,94
Drone_5325,26.39,97.88,17.04,95
Drone_5325,96.3,1.0,2.31,96
Drone_5325,48.85,96.84,8.25,97
Drone_5325,8.21,29.7,15.96,98
Drone_5326,58.62,48.34,7.53,91
Drone_5326,70.13,34.39,2.09,92
Drone_5326,42.29,17.57,12.94,93
Drone_5326,20.03,60.47,6.3,94
Drone_5326,34.74,44.54,8.9,95
Drone_5327,46.9,40.58,13.8,73
Drone_5327,45.52,21.78,12.46,74
Drone_5327,37.94,14.25,16.39,75
Drone_5327,15.28,42.19,17.29,76
Drone_5327,35.97,40.9,9.72,77
Drone_5328,22.56,71.47,17.06,96
Drone_5328,11.59,46.26,13.18,97
Drone_5328,17.19,88.3,19.82,98
Drone_5328,99.22,4.24,4.12,99
Drone_5328,79.79,63.09,11.52,100
Drone_5329,28.9,94.56,5.58,77
Drone_5329,65.79,27.76,4.69,78
Drone_5329,43.49,20.88,1.12,79
Drone_5329,69.1,49.67,5.54,80
Drone_5329,11.95,31.8,6.05,81
Drone_5330,95.9,6.66,1.74,22
Drone_5330,78.49,67.46,15.98,23
Drone_5330,79.76,68.22,1.64,24
Drone_5330,97.23,39.28,12.55,25
Drone_5330,20.55,74.86,10.21,26
Drone_5331,89.12,28.47,5.72,48
Drone_5331,79.64,41.23,11.95,49
Drone_5331,72.31,32.02,1.07,50
Drone_5331,3.79,99.26,16.46,51
Drone_5331,64.44,84.46,11.73,52
Drone_5332,63.65,24.81,5.76,70
Drone_5332,92.15,2.04,12.17,71
Drone_5332,32.28,63.31,9.92,72
Drone_5332,79.08,13.72,2.68,73
Drone_5332,82.52,2.54,0.1,74
Drone_5333,31.04,46.05,5.36,18
Drone_5333,78.29,82.35,15.96,19
Drone_5333,6.1,28.2,3.08,20
Drone_5333,16.25,44.15,10.52,21
Drone_5333,51.71,72.31,4.66,22
Drone_5334,62.47,38.76,1.02,91
Drone_5334,92.8,2.62,7.93,92
Drone_5334,72.08,32.06,17.73,93
Drone_5334,33.83,82.65,18.34,94
Drone_5334,97.18,51.7,13.56,95
Drone_5335,70.14,28.37,12.89,12
Drone_5335,96.09,30.06,8.23,13
Drone_5335,75.27,80.72,6.54,14
Drone_5335,46.39,56.97,8.89,15
Drone_5335,30.05,15.73,17.19,16
Drone_5336,65.0,27.11,6.48,48
Drone_5336,47.65,1.45,16.9,49
Drone_5336,51.13,10.54,11.88,50
Drone_5336,1.53,87.73,5.75,51
Drone_5336,5.65,16.03,17.35,52
Drone_5337,51.96,44.36,3.75,3
Drone_5337,41.79,33.09,14.78,4
Drone_5337,98.83,52.81,5.01,5
Drone_5337,42.82,51.5,15.67,6
Drone_5337,18.8,62.3,18.24,7
Drone_5338,46.36,74.89,11.26,31
Drone_5338,25.08,42.52,11.56,32
Drone_5338,31.48,8.63,0.76,33
Drone_5338,61.68,95.97,2.78,34
Drone_5338,3.48,81.78,4.01,35
Drone_5339,11.23,67.2,12.32,69
Drone_5339,52.06,92.72,11.87,70
Drone_5339,76.45,3.95,14.81,71
Drone_5339,56.52,72.11,15.56,72
Drone_5339,71.57,39.61,18.88,73
Drone_5340,68.32,10.5,10.89,79
Drone_5340,29.56,50.92,18.31,80
Drone_5340,74.32,34.66,3.32,81
Drone_5340,97.53,20.77,0.45,82
Drone_5340,38.31,39.12,2.87,83
Drone_5341,85.71,57.37,10.58,100
Drone_5341,53.05,9.68,17.59,101
Drone_5341,45.98,32.66,8.07,102
Drone_5341,99.31,94.34,0.31,103
Drone_5341,26.62,68.07,1.77,104
Drone_5342,73.01,5.04,1.1,31
Drone_5342,57.84,93.45,13.81,32
Drone_5342,35.05,98.14,8.22,33
Drone_5342,90.69,39.18,2.95,34
Drone_5342,92.44,40.78,16.11,35
Drone_5343,97.88,46.29,17.16,18
Drone_5343,85.86,73.12,12.31,19
Drone_5343,5.81,4.64,14.45,20
Drone_5343,35.04,93.74,4.54,21
Drone_5343,16.66,43.11,0.65,22
Drone_5344,49.63,26.94,11.4,42
Drone_5344,83.45,89.24,17.86,43
Drone_5344,16.33,96.81,9.63,44
Drone_5344,16.74,29.53,2.56,45
Drone_5344,73.27,66.94,3.23,46
Drone_5345,75.54,67.83,19.89,67
Drone_5345,79.6,86.76,9.99,68
Drone_5345,43.82,4.04,10.99,69
Drone_5345,68.07,14.46,15.94,70
Drone_5345,95.06,75.08,0.76,71
Drone_5346,7.13,2.01,4.04,15
Drone_5346,64.24,76.44,8.39,16
Drone_5346,51.81,28.41,12.62,17
Drone_5346,94.72,71.52,5.32,18
Drone_5346,67.92,9.36,10.98,19
Drone_5347,50.23,92.87,19.75,87
Drone_5347,49.06,36.33,0.33,88
Drone_5347,76.82,3.54,16.01,89
Drone_5347,47.61,5.01,4.83,90
Drone_5347,43.5,43.45,13.72,91
Drone_5348,21.65,78.61,1.46,60
Drone_5348,70.51,67.38,11.26,61
Drone_5348,18.17,70.81,9.08,62
Drone_5348,52.93,5.08,5.39,63
Drone_5348,30.84,86.15,17.47,64
Drone_5349,8.13,70.39,10.89,6
Drone_5349,58.49,33.75,5.98,7
Drone_5349,38.06,7.04,8.64,8
Drone_5349,20.81,42.78,2.02,9
Drone_5349,34.16,45.48,11.37,10
Drone_5350,51.41,70.75,15.24,88
Drone_5350,53.39,7.38,9.44,89
Drone_5350,0.29,17.32,19.15,90
Drone_5350,8.42,95.78,2.55,91
Drone_5350,55.97,69.21,10.74,92
Drone_5351,6.88,21.52,10.35,20
Drone_5351,81.54,75.14,5.46,21
Drone_5351,95.34,21.58,4.4,22
Drone_5351,23.4,68.93,5.46,23
Drone_5351,57.28,70.16,8.04,24
Drone_5352,50.42,6.29,0.54,7
Drone_5352,1.26,90.51,11.23,8
Drone_5352,59.54,3.49,16.53,9
Drone_5352,1.9,28.52,0.31,10
Drone_5352,8.58,92.75,8.84,11
Drone_5353,45.75,41.19,6.58,52
Drone_5353,67.18,51.04,11.64,53
Drone_5353,63.46,99.13,8.38,54
Drone_5353,3.04,68.71,4.64,55
Drone_5353,76.25,18.49,13.71,56
Drone_5354,79.98,77.52,1.08,89
Drone_5354,90.22,98.25,3.79,90
Drone_5354,35.72,4.82,0.96,91
Drone_5354,9.08,83.35,15.95,92
Drone_5354,37.07,85.48,11.48,93
Drone_5355,11.11,48.23,2.28,96
Drone_5355,3.64,48.93,7.73,97
Drone_5355,9.03,25.18,1.58,98
Drone_5355,17.06,91.35,6.24,99
Drone_5355,23.48,62.96,7.91,100
Drone_5356,87.52,70.27,18.86,54
Drone_5356,19.63,20.76,7.41,55
Drone_5356,69.67,77.84,10.14,56
Drone_5356,43.82,33.91,17.08,57
Drone_5356,84.61,23.46,2.15,58
Drone_5357,32.44,47.08,6.05,75
Drone_5357,68.27,1.04,2.12,76
Drone_5357,64.53,50.42,14.33,77
Drone_5357,34.57,19.46,3.09,78
Drone_5357,90.69,90.97,5.01,79
Drone_5358,29.56,41.62,14.99,75
Drone_5358,54.09,48.31,17.23,76
Drone_5358,86.99,9.67,14.15,77
Drone_5358,66.09,76.88,8.74,78
Drone_5358,59.11,55.16,7.76,79
Drone_5359,18.23,6.23,19.62,76
Drone_5359,10.49,64.12,14.69,77
Drone_5359,34.62,38.49,5.3,78
Drone_5359,95.74,63.9,16.95,79
Drone_5359,33.73,20.17,16.86,80
Drone_5360,16.69,84.1,2.37,79
Drone_5360,71.21,32.18,4.56,80
Drone_5360,2.9,91.33,1.61,81
Drone_5360,74.6,45.01,19.97,82
Drone_5360,40.54,79.01,13.57,83
Drone_5361,0.59,23.52,19.17,94
Drone_5361,7.6,55.64,16.36,95
Drone_5361,90.54,99.75,18.4,96
Drone_5361,5.85,20.95,8.21,97
Drone_5361,87.3,34.12,4.64,98
Drone_5362,40.67,72.14,7.93,13
Drone_5362,49.87,70.29,7.22,14
Drone_5362,86.86,22.99,13.68,15
Drone_5362,97.44,53.64,17.37,16
Drone_5362,41.35,50.07,10.45,17
Drone_5363,20.0,96.74,12.05,55
Drone_5363,70.52,76.31,8.84,56
Drone_5363,58.83,0.67,12.09,57
Drone_5363,25.75,44.12,0.5,58
Drone_5363,66.29,69.63,8.61,59
Drone_5364,0.1,10.87,0.16,70
Drone_5364,50.96,2.58,5.06,71
Drone_5364,4.58,66.02,5.8,72
Drone_5364,62.9,4.62,0.89,73
Drone_5364,24.53,27.54,14.67,74
Drone_5365,94.62,79.69,17.1,23
Drone_5365,38.3,66.21,2.57,24
Drone_5365,83.74,23.79,7.38,25
Drone_5365,67.69,76.03,17.61,26
Drone_5365,50.67,25.56,16.93,27
Drone_5366,49.24,32.5,5.05,83
Drone_5366,48.25,99.38,11.71,84
Drone_5366,78.02,5.4,4.34,85
Drone_5366,24.14,23.75,17.23,86
Drone_5366,78.67,55.24,18.52,87
Drone_5367,20.74,11.64,9.82,66
Drone_5367,68.96,55.97,7.86,67
Drone_5367,12.83,95.8,0.48,68
Drone_5367,72.3,8.61,14.01,69
Drone_5367,7.31,89.77,16.73,70
Drone_5368,47.69,50.82,3.5,46
Drone_5368,50.0,25.3,11.31,47
Drone_5368,94.44,21.72,3.88,48
Drone_5368,97.01,61.93,12.29,49
Drone_5368,93.71,60.01,15.96,50
Drone_5369,16.05,86.65,8.87,84
Drone_5369,55.7,72.65,13.49,85
Drone_5369,10.54,84.24,19.69,86
Drone_5369,13.0,23.57,12.99,87
Drone_5369,61.78,58.12,9.9,88
Drone_5370,45.38,6.01,8.06,77
Drone_5370,72.32,67.19,10.27,78
Drone_5370,55.87,84.11,8.42,79
Drone_5370,62.98,52.37,16.42,80
Drone_5370,88.7,39.36,12.47,81
Drone_5371,43.73,84.22,10.17,55
Drone_5371,94.26,72.89,13.58,56
Drone_5371,77.53,68.3,14.97,57
Drone_5371,88.73,97.93,1.66,58
Drone_5371,95.99,34.67,12.25,59
Drone_5372,13.17,85.35,13.99,38
Drone_5372,8.68,61.68,18.09,39
Drone_5372,97.13,4.08,10.98,40
Drone_5372,43.19,22.51,11.88,41
Drone_5372,67.44,48.79,7.66,42
Drone_5373,96.25,25.49,3.66,83
Drone_5373,51.79,31.95,19.78,84
Drone_5373,66.28,3.21,12.64,85
Drone_5373,73.75,25.3,10.09,86
Drone_5373,36.53,74.32,1.53,87
Drone_5374,37.34,80.67,18.69,99
Drone_5374,54.03,69.05,10.55,100
Drone_5374,28.07,37.49,0.89,101
Drone_5374,50.86,65.23,1.47,102
Drone_5374,1.79,85.18,2.27,103
Drone_5375,12.55,18.31,11.53,70
Drone_5375,29.88,95.64,1.35,71
Drone_5375,44.31,74.79,1.03,72
Drone_5375,55.18,74.33,7.92,73
Drone_5375,65.27,70.92,19.43,74
Drone_5376,81.4,49.17,17.0,50
Drone_5376,95.96,5.48,18.39,51
Drone_5376,11.81,81.1,15.88,52
Drone_5376,33.05,40.27,5.8,53
Drone_5376,90.02,54.41,0.35,54
Drone_5377,50.37,49.55,16.63,98
Drone_5377,78.91,83.7,11.67,99
Drone_5377,79.58,57.0,14.09,100
Drone_5377,38.56,99.54,6.47,101
Drone_5377,47.63,49.3,2.09,102
Drone_5378,69.81,24.63,10.62,49
Drone_5378,32.33,15.6,17.4,50
Drone_5378,13.19,45.18,17.44,51
Drone_5378,39.61,76.38,19.27,52
Drone_5378,3.31,30.92,4.7,53
Drone_5379,13.49,60.03,0.33,58
Drone_5379,46.39,66.12,13.48,59
Drone_5379,62.62,9.75,9.37,60
Drone_5379,56.88,93.76,5.91,61
Drone_5379,67.59,58.25,17.96,62
Drone_5380,96.88,17.47,1.88,14
Drone_5380,4.4,67.81,5.7,15
Drone_5380,22.57,36.06,7.61,16
Drone_5380,10.59,77.22,16.91,17
Drone_5380,84.65,11.83,8.53,18
Drone_5381,74.55,54.76,7.95,94
Drone_5381,53.59,80.67,9.82,95
Drone_5381,44.29,63.12,18.11,96
Drone_5381,66.16,50.36,18.77,97
Drone_5381,20.39,28.69,4.98,98
Drone_5382,40.69,75.8,6.43,57
Drone_5382,23.77,46.74,1.62,58
Drone_5382,70.3,84.75,1.67,59
Drone_5382,19.69,90.32,1.91,60
Drone_5382,44.27,94.87,17.01,61
Drone_5383,80.71,80.39,1.05,93
Drone_5383,85.41,3.81,1.18,94
Drone_5383,1.3,38.88,7.17,95
Drone_5383,27.17,71.02,1.44,96
Drone_5383,44.18,62.32,3.08,97
Drone_5384,16.66,22.8,17.36,52
Drone_5384,66.61,35.6,18.5,53
Drone_5384,52.48,80.4,0.74,54
Drone_5384,60.03,43.05,4.06,55
Drone_5384,60.87,22.96,13.99,56
Drone_5385,39.37,1.32,9.56,27
Drone_5385,92.38,48.87,5.49,28
Drone_5385,76.17,77.71,5.97,29
Drone_5385,37.17,28.14,12.78,30
Drone_5385,86.53,75.72,7.06,31
Drone_5386,80.63,23.44,13.92,17
Drone_5386,36.47,64.41,0.15,18
Drone_5386,13.25,78.98,8.51,19
Drone_5386,1.33,75.46,2.81,20
Drone_5386,65.13,49.4,14.35,21
Drone_5387,14.07,51.91,8.69,45
Drone_5387,67.81,60.15,17.56,46
Drone_5387,69.56,73.28,17.15,47
Drone_5387,91.35,63.65,2.36,48
Drone_5387,98.33,77.4,11.06,49
Drone_5388,10.32,34.2,14.62,4
Drone_5388,16.48,22.36,13.1,5
Drone_5388,0.29,7.6,3.14,6
Drone_5388,76.82,60.16,19.19,7
Drone_5388,47.02,52.84,15.78,8
Drone_5389,61.05,78.12,5.75,31
Drone_5389,35.51,3.98,8.61,32
Drone_5389,45.49,77.51,18.16,33
Drone_5389,99.89,86.23,9.27,34
Drone_5389,65.62,76.72,19.1,35
Drone_5390,36.97,31.46,1.44,11
Drone_5390,92.54,5.36,18.4,12
Drone_5390,81.62,29.89,16.35,13
Drone_5390,0.42,0.76,12.44,14
Drone_5390,84.68,90.98,6.07,15
Drone_5391,85.61,95.73,14.11,94
Drone_5391,18.28,92.61,14.08,95
Drone_5391,71.52,33.8,12.45,96
Drone_5391,42.05,69.06,18.18,97
Drone_5391,13.96,35.53,1.69,98
Drone_5392,29.55,24.54,11.87,49
Drone_5392,99.11,26.59,2.81,50
Drone_5392,26.66,92.29,13.97,51
Drone_5392,35.25,36.19,18.61,52
Drone_5392,80.6,93.72,4.35,53
Drone_5393,65.9,87.22,16.2,76
Drone_5393,0.87,91.9,11.01,77
Drone_5393,97.3,36.64,12.36,78
Drone_5393,66.96,8.7,10.67,79
Drone_5393,58.37,22.89,1.02,80
Drone_5394,64.21,45.64,10.8,11
Drone_5394,27.87,37.45,17.26,12
Drone_5394,98.92,79.46,8.73,13
Drone_5394,59.38,94.46,3.75,14
Drone_5394,93.96,77.47,4.98,15
Drone_5395,76.25,65.64,10.0,45
Drone_5395,67.55,22.62,16.27,46
Drone_5395,28.49,47.24,15.22,47
Drone_5395,87.12,72.72,6.82,48
Drone_5395,5.18,7.34,14.42,49
Drone_5396,57.66,63.94,17.09,73
Drone_5396,58.05,52.91,0.49,74
Drone_5396,50.12,68.08,11.63,75
Drone_5396,83.34,80.07,12.36,76
Drone_5396,1.07,71.84,3.84,77
Drone_5397,0.24,36.98,10.02,74
Drone_5397,21.72,69.43,15.99,75
Drone_5397,58.95,35.08,2.32,76
Drone_5397,37.8,16.39,10.1,77
Drone_5397,35.71,67.61,19.81,78
Drone_5398,72.97,78.08,17.35,69
Drone_5398,31.0,86.65,18.45,70
Drone_5398,44.49,96.46,1.2,71
Drone_5398,93.44,13.51,10.18,72
Drone_5398,66.02,24.72,4.03,73
Drone_5399,95.49,47.14,2.37,78
Drone_5399,38.01,47.99,6.12,79
Drone_5399,94.96,76.1,9.32,80
Drone_5399,66.85,42.56,6.97,81
Drone_5399,38.99,22.09,18.57,82
Drone_5400,0.52,6.92,13.26,82
Drone_5400,18.9,41.21,3.77,83
Drone_5400,46.73,75.32,2.02,84
Drone_5400,99.1,6.06,11.64,85
Drone_5400,57.52,56.06,17.79,86
Drone_5401,98.88,29.52,12.36,61
Drone_5401,92.19,99.01,19.08,62
Drone_5401,71.39,61.62,11.3,63
Drone_5401,11.41,41.49,2.49,64
Drone_5401,44.86,80.96,16.11,65
Drone_5402,33.09,34.83,10.41,68
Drone_5402,33.94,54.13,9.48,69
Drone_5402,24.78,43.81,12.84,70
Drone_5402,5.11,56.81,3.43,71
Drone_5402,16.94,42.64,2.48,72
Drone_5403,78.51,74.15,13.71,66
Drone_5403,86.16,63.71,17.5,67
Drone_5403,33.95,97.47,4.41,68
Drone_5403,1.62,24.27,10.53,69
Drone_5403,11.15,73.56,17.24,70
Drone_5404,61.58,12.86,4.17,33
Drone_5404,85.5,24.18,0.51,34
Drone_5404,38.03,32.4,18.73,35
Drone_5404,38.48,92.29,2.24,36
Drone_5404,82.18,60.82,19.7,37
Drone_5405,78.52,87.22,11.94,35
Drone_5405,47.83,48.68,15.16,36
Drone_5405,84.29,59.99,2.55,37
Drone_5405,88.25,2.7,9.56,38
Drone_5405,72.77,24.2,13.14,39
Drone_5406,90.97,33.7,11.31,70
Drone_5406,30.08,72.09,0.8,71
Drone_5406,75.85,35.91,19.72,72
Drone_5406,10.03,94.71,4.87,73
Drone_5406,71.94,89.78,2.02,74
Drone_5407,2.77,14.72,18.19,96
Drone_5407,94.34,64.11,13.19,97
Drone_5407,71.85,79.92,10.34,98
Drone_5407,75.78,44.45,1.65,99
Drone_5407,47.39,41.42,16.93,100
Drone_5408,99.1,10.09,4.27,47
Drone_5408,7.34,13.29,10.83,48
Drone_5408,59.11,93.0,13.47,49
Drone_5408,15.71,9.81,14.24,50
Drone_5408,52.71,7.81,4.12,51
Drone_5409,2.88,8.74,19.56,11
Drone_5409,5.87,97.85,3.31,12
Drone_5409,84.49,69.33,0.57,13
Drone_5409,37.64,78.91,5.78,14
Drone_5409,77.29,86.86,16.67,15
Drone_5410,98.16,54.52,10.14,6
Drone_5410,74.92,13.59,17.93,7
Drone_5410,45.61,64.11,12.93,8
Drone_5410,91.76,8.9,6.93,9
Drone_5410,95.69,85.14,16.8,10
Drone_5411,39.41,57.3,12.24,72
Drone_5411,31.33,49.52,2.14,73
Drone_5411,84.23,46.08,19.4,74
Drone_5411,46.74,79.98,15.2,75
Drone_5411,53.35,9.4,1.72,76
Drone_5412,25.28,3.41,3.69,30
Drone_5412,6.75,73.95,1.86,31
Drone_5412,10.78,33.31,3.71,32
Drone_5412,91.79,58.1,7.21,33
Drone_5412,88.38,13.16,10.13,34
Drone_5413,41.42,43.57,18.65,83
Drone_5413,36.02,13.11,12.21,84
Drone_5413,60.72,56.15,6.59,85
Drone_5413,60.9,29.5,11.36,86
Drone_5413,79.52,97.11,10.08,87
Drone_5414,10.09,77.23,8.03,30
Drone_5414,67.43,51.52,9.6,31
Drone_5414,14.43,15.46,4.44,32
Drone_5414,65.46,60.61,10.99,33
Drone_5414,3.81,23.38,18.5,34
Drone_5415,5.45,76.74,1.72,34
Drone_5415,26.93,37.82,18.51,35
Drone_5415,77.96,33.72,15.55,36
Drone_5415,45.36,83.94,4.13,37
Drone_5415,50.27,90.9,2.92,38
Drone_5416,0.95,1.76,1.58,91
Drone_5416,35.91,50.98,12.89,92
Drone_5416,76.82,78.99,16.17,93
Drone_5416,63.32,18.37,14.58,94
Drone_5416,18.34,49.48,1.23,95
Drone_5417,2.12,64.9,6.06,19
Drone_5417,10.19,35.42,13.67,20
Drone_5417,52.47,31.59,18.18,21
Drone_5417,11.09,47.68,14.84,22
Drone_5417,2.48,0.08,1.15,23
Drone_5418,9.09,33.82,17.09,77
Drone_5418,33.7,3.2,17.57,78
Drone_5418,50.87,22.27,19.2,79
Drone_5418,38.71,92.93,14.16,80
Drone_5418,12.52,38.58,2.54,81
Drone_5419,17.67,53.46,11.36,49
Drone_5419,70.88,0.86,14.23,50
Drone_5419,27.16,67.88,15.93,51
Drone_5419,88.74,56.88,11.03,52
Drone_5419,76.73,74.43,12.66,53
Drone_5420,90.75,63.31,17.9,39
Drone_5420,54.57,27.0,15.92,40
Drone_5420,91.72,85.73,0.81,41
Drone_5420,69.86,28.27,16.87,42
Drone_5420,14.34,57.43,7.88,43
Drone_5421,69.46,93.01,1.93,80
Drone_5421,36.17,22.26,18.82,81
Drone_5421,31.59,39.5,12.39,82
Drone_5421,5.81,95.77,4.37,83
Drone_5421,70.92,68.31,15.61,84
Drone_5422,97.83,68.34,11.3,56
Drone_5422,84.19,37.02,2.86,57
Drone_5422,58.31,67.19,19.98,58
Drone_5422,3.28,25.29,9.53,59
Drone_5422,44.4,9.01,9.38,60
Drone_5423,24.68,58.25,4.99,71
Drone_5423,53.51,93.77,5.4,72
Drone_5423,20.3,99.76,8.48,73
Drone_5423,73.68,97.06,5.2,74
Drone_5423,24.49,43.69,4.71,75
Drone_5424,38.87,38.61,14.52,36
Drone_5424,27.86,18.89,7.28,37
Drone_5424,82.4,46.28,15.36,38
Drone_5424,86.68,7.82,17.0,39
Drone_5424,64.35,90.12,19.05,40
Drone_5425,46.67,17.5,5.96,83
Drone_5425,37.86,77.47,15.21,84
Drone_5425,76.58,87.0,12.87,85
Drone_5425,97.24,65.63,7.08,86
Drone_5425,77.09,86.17,7.77,87
Drone_5426,45.17,63.08,13.88,48
Drone_5426,47.22,89.97,0.18,49
Drone_5426,8.26,24.25,19.77,50
Drone_5426,73.37,97.83,7.05,51
Drone_5426,2.25,91.74,12.24,52
Drone_5427,46.8,60.55,15.06,74
Drone_5427,7.59,19.14,8.52,75
Drone_5427,49.57,48.79,8.91,76
Drone_5427,88.32,41.57,11.1,77
Drone_5427,89.02,76.3,7.29,78
Drone_5428,10.69,89.9,12.16,24
Drone_5428,94.13,82.69,8.97,25
Drone_5428,68.55,16.48,1.62,26
Drone_5428,81.33,91.08,6.56,27
Drone_5428,96.66,19.71,19.57,28
Drone_5429,86.16,94.49,5.86,4
Drone_5429,44.63,84.39,17.17,5
Drone_5429,49.87,27.71,14.59,6
Drone_5429,93.04,39.01,5.79,7
Drone_5429,23.03,67.32,7.42,8
Drone_5430,75.35,76.02,5.72,52
Drone_5430,79.43,25.21,0.06,53
Drone_5430,79.78,57.25,9.38,54
Drone_5430,4.22,40.89,10.09,55
Drone_5430,78.78,56.11,19.15,56
Drone_5431,66.19,20.77,2.08,76
Drone_5431,8.01,98.32,19.18,77
Drone_5431,1.74,23.94,11.69,78
Drone_5431,75.89,50.6,5.33,79
Drone_5431,91.55,18.26,12.97,80
Drone_5432,68.85,24.09,17.75,67
Drone_5432,60.25,17.93,6.17,68
Drone_5432,63.87,2.57,15.08,69
Drone_5432,12.52,51.58,10.97,70
Drone_5432,60.22,65.28,19.03,71
Drone_5433,20.08,72.19,1.66,17
Drone_5433,99.82,53.51,2.26,18
Drone_5433,61.33,33.45,7.04,19
Drone_5433,9.0,23.12,5.96,20
Drone_5433,69.89,65.98,0.02,21
Drone_5434,54.87,52.06,6.6,9
Drone_5434,71.59,80.02,9.09,10
Drone_5434,23.64,21.04,17.04,11
Drone_5434,35.93,51.41,13.95,12
Drone_5434,16.44,80.36,14.66,13
Drone_5435,42.85,59.72,7.66,10
Drone_5435,71.41,62.33,16.24,11
Drone_5435,50.2,68.85,5.01,12
Drone_5435,27.54,65.4,2.96,13
Drone_5435,41.23,5.95,3.23,14
Drone_5436,46.85,7.45,16.34,2
Drone_5436,71.12,13.92,18.53,3
Drone_5436,41.39,53.1,18.48,4
Drone_5436,57.28,72.87,11.83,5
Drone_5436,95.8,92.72,6.26,6
Drone_5437,26.22,28.14,12.58,48
Drone_5437,86.86,7.18,1.34,49
Drone_5437,64.39,77.63,5.04,50
Drone_5437,82.22,94.16,5.07,51
Drone_5437,52.21,2.93,9.48,52
Drone_5438,92.28,82.0,1.47,62
Drone_5438,11.65,82.54,0.94,63
Drone_5438,59.57,88.48,15.31,64
Drone_5438,32.76,57.66,11.59,65
Drone_5438,59.66,36.38,8.0,66
Drone_5439,4.7,25.31,18.34,21
Drone_5439,72.33,70.09,1.57,22
Drone_5439,89.68,65.62,8.02,23
Drone_5439,60.38,94.36,7.06,24
Drone_5439,72.45,23.3,11.11,25
Drone_5440,74.57,86.52,9.53,86
Drone_5440,96.55,37.11,17.42,87
Drone_5440,94.87,84.44,19.75,88
Drone_5440,79.44,38.82,16.22,89
Drone_5440,63.57,69.38,5.77,90
Drone_5441,83.45,15.61,11.47,29
Drone_5441,10.26,76.34,17.3,30
Drone_5441,26.94,69.3,4.08,31
Drone_5441,60.4,91.42,15.14,32
Drone_5441,25.72,93.69,10.36,33
Drone_5442,6.19,78.74,9.25,15
Drone_5442,52.83,6.7,12.86,16
Drone_5442,44.15,12.84,14.91,17
Drone_5442,98.33,28.77,8.03,18
Drone_5442,20.85,24.53,14.5,19
Drone_5443,87.04,78.78,18.9,35
